357469,Campagne Internationale pour la Conservation Boreale,International Boreal Conservation Campaign,2016-08-16,"['Aboriginal Affairs', 'Environment', 'Budget']","['Aboriginal Affairs', 'Environment', 'Budget']",['Environment and Climate Change Canada']
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-08-16,"['Budget', 'Climate']","['Budget', 'Climate']","['House of Commons', 'House of Commons', 'House of Commons']"
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-08-10,"['Environment', 'Forestry', 'Climate']","['Environment', 'Forestry', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
305865,null,International Boreal Conservation Campaign (formerly Canadian Boreal Initiative),2016-08-15,"['Environment', 'Aboriginal Affairs', 'Budget']","['Environment', 'Aboriginal Affairs', 'Budget']",['Environment and Climate Change Canada']
305865,null,International Boreal Conservation Campaign (formerly Canadian Boreal Initiative),2016-08-16,"['Environment', 'Aboriginal Affairs', 'Budget']","['Environment', 'Aboriginal Affairs', 'Budget']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
305865,null,International Boreal Conservation Campaign (formerly Canadian Boreal Initiative),2016-08-16,"['Environment', 'Aboriginal Affairs', 'Budget']","['Environment', 'Aboriginal Affairs', 'Budget']",['Environment and Climate Change Canada']
235601,null,TELUS Corporation,2016-08-17,"['Climate', 'Environment']","['Climate', 'Environment']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
305865,null,International Boreal Conservation Campaign (formerly Canadian Boreal Initiative),2016-08-23,"['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']","['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']",['House of Commons']
394,Constructeurs mondiaux d'automobiles du Canada,Global Automakers of Canada,2016-08-22,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
358202,TESLA Motors,TESLA Motors,2016-08-24,"['Transportation', 'Environment', 'Industry', 'Energy']","['Transports', 'Environment', 'Industry', 'Energy']","['Natural Resources Canada (NRCan)', 'Transport Canada (TC)', 'Transport Canada (TC)', 'Transport Canada (TC)', 'Environment and Climate Change Canada', 'Transport Canada (TC)', 'Transport Canada (TC)', 'Transport Canada (TC)', 'Innovation, Science and Economic Development Canada']"
305865,null,International Boreal Conservation Campaign (formerly Canadian Boreal Initiative),2016-08-29,"['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']","['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']",['House of Commons']
357458,Terrestrial Energy Inc.,Terrestrial Energy Inc.,2016-08-18,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']",['Environment and Climate Change Canada']
13022,null,Environmental Defence Canada,2016-08-23,['Environment'],['Environment'],['Environment and Climate Change Canada']
5997,Groupe Co-operators limitée,The Co-operators Group Ltd.,2016-08-19,"['Industry', 'Environment', 'Climate']","['Industry', 'Environment', 'Climate']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-08-08,['Research and Development'],['Research and Development (R&D)'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
347186,null,Canada C&C Marine Services Ltd.,2016-08-12,['Environment'],['Environment'],['Environment and Climate Change Canada']
382,null,Petroleum Services Association of Canada,2016-05-31,"['Energy', 'Environment', 'Industry', 'Labour', 'Regional Development', 'Taxation and Finance']","['Energy', 'Environment', 'Industry', 'Labour', 'Regional Development', 'Taxation and Finance']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
305865,null,International Boreal Conservation Campaign (formerly Canadian Boreal Initiative),2016-09-07,"['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']","['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']",['House of Commons']
15673,Association canadienne des carburants,Canadian Fuels Association,2016-08-08,"['Energy', 'Transportation', 'Climate']","['Energy', 'Transportation', 'Climate']",['Natural Resources Canada (NRCan)']
250343,null,Capital Power Corporation,2016-08-29,"['Energy', 'Climate']","['Energy', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
250343,null,Capital Power Corporation,2016-08-30,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
305865,null,International Boreal Conservation Campaign (formerly Canadian Boreal Initiative),2016-09-07,"['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']","['Environment', 'Aboriginal Affairs', 'Budget', 'Climate', 'Economic Development', 'Employment and Training', 'Labour', 'Tourism', 'Fisheries']",['Environment and Climate Change Canada']
357540,null,ALUS Canada,2016-09-07,"['Agriculture', 'Climate', 'Environment']","['Agriculture', 'Climate', 'Environment']",['Environment and Climate Change Canada']
358099,Le Fonds Atmosphérique,The Atmospheric Fund,2016-08-03,"['Climate', 'Economic Development', 'Energy', 'Budget', 'Housing', 'Infrastructure']","['Climate', 'Economic Development', 'Energy', 'Budget', 'Housing', 'Infrastructure']","[""Prime Minister's Office (PMO)"", 'Natural Resources Canada (NRCan)', ""Prime Minister's Office (PMO)"", 'Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
358097,null,Friends of the Greenbelt Foundation,2016-08-25,"['Agriculture', 'Climate', 'Economic Development', 'Budget']","['Agriculture', 'Climate', 'Economic Development', 'Budget']","['Agriculture and Agri-Food Canada (AAFC)', 'Agriculture and Agri-Food Canada (AAFC)']"
358099,Le Fonds Atmosphérique,The Atmospheric Fund,2016-08-25,"['Climate', 'Economic Development', 'Energy', 'Budget', 'Housing', 'Infrastructure']","['Climate', 'Economic Development', 'Energy', 'Budget', 'Housing', 'Infrastructure']",['Employment and Social Development Canada (ESDC)']
358099,Le Fonds Atmosphérique,The Atmospheric Fund,2016-08-12,"['Climate', 'Economic Development', 'Energy', 'Budget', 'Housing', 'Infrastructure']","['Climate', 'Economic Development', 'Energy', 'Budget', 'Housing', 'Infrastructure']","['Infrastructure Canada', 'Infrastructure Canada', 'Environment and Climate Change Canada']"
279,Association canadienne de L'énergie éolienne,Canadian Wind Energy Association,2016-09-09,"['Energy', 'Environment', 'Climate', 'Infrastructure', 'Taxation and Finance']","['Energy', 'Environment', 'Climate', 'Infrastructure', 'Taxation and Finance']",['Infrastructure Canada']
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2016-08-15,"['Environment', 'Mining']","['Environment', 'Mining']",['Environment and Climate Change Canada']
17181,ASSOCIATION CANADIENNE DE L'ELECTRICITE,CANADIAN ELECTRICITY ASSOCIATION,2016-08-17,"['Energy', 'Environment', 'Infrastructure']","['Energy', 'Environment', 'Infrastructure']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
5208,null,TransAlta Corporation,2016-08-18,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","[""Prime Minister's Office (PMO)""]"
5208,null,TransAlta Corporation,2016-08-18,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['Finance Canada (FIN)']
269404,null,Carleton University,2016-07-26,['Environment'],['Environment'],['Environment and Climate Change Canada']
5208,null,TransAlta Corporation,2016-08-19,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['Environment and Climate Change Canada']
5208,null,TransAlta Corporation,2016-08-25,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['Environment and Climate Change Canada']
5208,null,TransAlta Corporation,2016-08-26,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Innovation, Science and Economic Development Canada']"
5208,null,TransAlta Corporation,2016-08-26,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Privy Council Office (PCO)', 'Privy Council Office (PCO)']"
5208,null,TransAlta Corporation,2016-08-26,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Innovation, Science and Economic Development Canada']"
5208,null,TransAlta Corporation,2016-08-26,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
5208,null,TransAlta Corporation,2016-08-30,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
306985,null,Rio Tinto Canada Management Inc,2016-08-12,"['Aboriginal Affairs', 'Taxation and Finance', 'Mining', 'Employment and Training', 'Climate']","['Aboriginal Affairs', 'Taxation and Finance', 'Mining', 'Employment and Training', 'Climate']","['House of Commons', 'House of Commons']"
306985,null,Rio Tinto Canada Management Inc,2016-08-05,['Climate'],['Climate'],['Environment and Climate Change Canada']
357519,Cycle Capital Management (CCM) inc.,null,2016-08-24,['Environment'],['Environnement'],['Environment and Climate Change Canada']
357519,Cycle Capital Management (CCM) inc.,null,2016-08-31,"['Economic Development', 'Environment']","['Développement économique', 'Environnement']","['Innovation, Science and Economic Development Canada', 'Environment and Climate Change Canada']"
5301,null,University of Lethbridge,2016-08-25,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
355887,null,Wataynikaneyap Power LP (Fortis-RES PM Inc.),2016-09-12,"['Infrastructure', 'Energy', 'Aboriginal Affairs']","['Infrastructure', 'Energy', 'Aboriginal Affairs']","['Canadian Environmental Assessment Agency (CEAA)', 'Environment and Climate Change Canada']"
358070,null,Alamos Gold Inc.,2016-09-09,"['Environment', 'Fisheries', 'Mining']","['Environment', 'Fisheries', 'Mining']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
226641,Association Canadienne des Producteurs Pétroliers,Canadian Association of Petroleum Producers,2016-08-15,['Environment'],['Environment'],['Environment and Climate Change Canada']
358367,null,FortisBC,2016-09-13,"['Climate', 'Economic Development', 'Energy', 'Environment', 'Industry']","['Climate', 'Economic Development', 'Energy', 'Environment', 'Industry']",['Natural Resources Canada (NRCan)']
358367,null,FortisBC,2016-09-13,"['Climate', 'Economic Development', 'Energy', 'Environment', 'Agriculture', 'Industry']","['Climate', 'Economic Development', 'Energy', 'Environment', 'Agriculture', 'Industry']","['Agriculture and Agri-Food Canada (AAFC)', 'Agriculture and Agri-Food Canada (AAFC)', 'Agriculture and Agri-Food Canada (AAFC)', 'Agriculture and Agri-Food Canada (AAFC)']"
16851,null,Imperial Oil Limited,2016-08-22,['Environment'],['Environment'],['Environment and Climate Change Canada']
16851,null,Imperial Oil Limited,2016-08-25,['Environment'],['Environment'],['Environment and Climate Change Canada']
13501,COMPAGNIE GENERAL MOTORS DU CANADA,GENERAL MOTORS OF CANADA COMPANY,2016-08-23,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
349246,Sentier Transcanadien,Trans Canada Trail,2016-09-08,"['Economic Development', 'Infrastructure', 'Regional Development', 'Sports', 'Tourism', 'Arts and Culture', 'Climate']","['Economic Development', 'Infrastructure', 'Regional Development', 'Sports', 'Tourism', 'Arts and Culture', 'Climate']","[""Prime Minister's Office (PMO)""]"
349246,Sentier Transcanadien,Trans Canada Trail,2016-09-08,"['Infrastructure', 'Regional Development', 'Sports', 'Tourism', 'Arts and Culture', 'Climate']","['Infrastructure', 'Regional Development', 'Sports', 'Tourism', 'Arts and Culture', 'Climate']","['Innovation, Science and Economic Development Canada', 'Innovation, Science and Economic Development Canada']"
